
---------- Begin Simulation Statistics ----------
simSeconds                                   0.479300                       # Number of seconds simulated (Second)
simTicks                                 479299982000                       # Number of ticks simulated (Tick)
finalTick                                479299982000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    707.80                       # Real time elapsed on the host (Second)
hostTickRate                                677164307                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1217176                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      147880382                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141282                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     208928                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        479299983                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.793000                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.208638                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       148098543                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       26                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      148005609                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    480                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               218089                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            426557                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           479252551                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.308826                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.826073                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    147880382                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      3663394                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      3662360                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl         1009                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      3653928                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl         9441                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall          727                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn          724                       # Class of control type instructions committed (Count)
system.cpu.dcache.demandHits::cpu.data       25153200                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total          25153200                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data      25153200                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total         25153200                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data      4170056                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total         4170056                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data      4170056                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total        4170056                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data 423378640999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total 423378640999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data 423378640999                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total 423378640999                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data     29323256                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total      29323256                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data     29323256                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total     29323256                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.142210                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.142210                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.142210                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.142210                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 101528.286670                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 101528.286670                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 101528.286670                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 101528.286670                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs        11232                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs          390                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      28.800000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks       793585                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total            793585                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data         5025                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total          5025                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data         5025                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total         5025                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data      4165031                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total      4165031                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data      4165031                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total      4165031                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data 414648527999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total 414648527999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data 414648527999                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total 414648527999                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissRate::cpu.data     0.142038                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.demandMshrMissRate::total     0.142038                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.data     0.142038                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::total     0.142038                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.demandAvgMshrMissLatency::cpu.data 99554.727924                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.demandAvgMshrMissLatency::total 99554.727924                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.data 99554.727924                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::total 99554.727924                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.replacements                4164008                       # number of replacements (Count)
system.cpu.dcache.LockedRMWReadReq.hits::cpu.data            1                       # number of LockedRMWReadReq hits (Count)
system.cpu.dcache.LockedRMWReadReq.hits::total            1                       # number of LockedRMWReadReq hits (Count)
system.cpu.dcache.LockedRMWReadReq.misses::cpu.data            1                       # number of LockedRMWReadReq misses (Count)
system.cpu.dcache.LockedRMWReadReq.misses::total            1                       # number of LockedRMWReadReq misses (Count)
system.cpu.dcache.LockedRMWReadReq.missLatency::cpu.data        26000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.missLatency::total        26000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.accesses::cpu.data            2                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWReadReq.accesses::total            2                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWReadReq.missRate::cpu.data     0.500000                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.missRate::total     0.500000                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.avgMissLatency::cpu.data        26000                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.avgMissLatency::total        26000                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.mshrMisses::cpu.data            1                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.dcache.LockedRMWReadReq.mshrMisses::total            1                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.dcache.LockedRMWReadReq.mshrMissLatency::cpu.data        63000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.mshrMissLatency::total        63000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.dcache.LockedRMWReadReq.mshrMissRate::cpu.data     0.500000                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.mshrMissRate::total     0.500000                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.dcache.LockedRMWReadReq.avgMshrMissLatency::cpu.data        63000                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWReadReq.avgMshrMissLatency::total        63000                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.LockedRMWWriteReq.hits::cpu.data            2                       # number of LockedRMWWriteReq hits (Count)
system.cpu.dcache.LockedRMWWriteReq.hits::total            2                       # number of LockedRMWWriteReq hits (Count)
system.cpu.dcache.LockedRMWWriteReq.accesses::cpu.data            2                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.dcache.LockedRMWWriteReq.accesses::total            2                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.hits::cpu.data     18135506                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hits::total        18135506                       # number of ReadReq hits (Count)
